time,cpu_util,cpu_std,mem_util,mem_std
2011-01-01 00:00:00,17.94323129797728,0.48197971584673005,21.599623582675324,0.5772825623426978
2011-01-01 00:05:00,18.263492364225616,0.49107384394141573,21.73339856847812,0.5811901489904877
2011-01-01 00:10:00,18.114340399549096,0.4885041931396974,21.49988765943345,0.5760741951024445
2011-01-01 00:15:00,23.178871121148546,0.6386310487185308,21.812609424578323,0.5987147239628997
2011-01-01 00:20:00,21.464663167480794,0.5813935800066932,21.43583073699482,0.5769063676669746
2011-01-01 00:25:00,23.941795550736888,0.6639089044381079,21.937505479709422,0.6059871458003898
2011-01-01 00:30:00,20.996080559556614,0.580334207232825,22.093354384550352,0.609639848748604
2011-01-01 00:35:00,17.985186701528054,0.4933172897919863,21.93490797349908,0.5982437853408641
2011-01-01 00:40:00,18.416924950160737,0.4960254278291283,22.405289700494738,0.5987634593324018
2011-01-01 00:45:00,19.95738329094607,0.538160052437098,22.541091495294694,0.6027340075413932
2011-01-01 00:50:00,21.578970934089284,0.5826010786086891,22.80894407757686,0.6117309104737606
2011-01-01 00:55:00,20.334883625752834,0.5487909599713717,22.707327866404796,0.6088626867066439
2011-01-01 01:00:00,19.883373832330655,0.5383023546895624,22.759575633488538,0.6122594606465219
2011-01-01 01:05:00,18.675230862286607,0.502160302165457,22.653268531024167,0.6048520445833223
2011-01-01 01:10:00,17.960042500336034,0.4846704955958482,22.16780199134115,0.5941308130006085
2011-01-01 01:15:00,16.614499263385802,0.44817849353977246,21.661946446616177,0.5814261208984
2011-01-01 01:20:00,15.834207528166239,0.4235334214462571,21.223835154298648,0.5641251234007791
2011-01-01 01:25:00,16.12681423798072,0.4311642015745238,21.237878164267027,0.5650906094808242
2011-01-01 01:30:00,16.190784449250472,0.4345778149213841,21.261923857082213,0.5681405745873805
2011-01-01 01:35:00,15.666822171474923,0.418866008088624,21.2612079029926,0.5660585826448429
2011-01-01 01:40:00,16.661527191502877,0.44566572258320475,21.311078715988057,0.567487368874362
2011-01-01 01:45:00,17.71906991200346,0.4748639810248981,21.59004447436864,0.5761134710208456
2011-01-01 01:50:00,17.360164276131894,0.4653222418314706,21.607774749038107,0.5765166466776535
2011-01-01 01:55:00,17.1093005780962,0.45715610483669206,21.567025454325766,0.5739337819144236
2011-01-01 02:00:00,18.017189724064476,0.4808430581153065,21.58508560855365,0.573316300166046
2011-01-01 02:05:00,18.322845602443078,0.48855503797531125,21.562479726677267,0.5721883631160116
2011-01-01 02:10:00,18.362923483563286,0.49270104974763007,21.58198787330562,0.5764915574310172
2011-01-01 02:15:00,17.044014773549545,0.45740899957404657,21.413358154655494,0.5716794575361972
2011-01-01 02:20:00,16.802716959205075,0.4482941734603916,21.30716563525517,0.5652237445839551
2011-01-01 02:25:00,16.729051113421566,0.4461691478689209,21.281931948019324,0.5642629207283743
2011-01-01 02:30:00,16.800865949055062,0.4490333023073326,21.338708521849043,0.5666700074379984
2011-01-01 02:35:00,16.259163694440552,0.4359453025703561,21.4689601957997,0.5715448545428374
2011-01-01 02:40:00,16.137635393949846,0.434921632231904,21.392440291795616,0.5718599444821494
2011-01-01 02:45:00,17.221074939135182,0.4619455894641459,21.5095466170617,0.5730399654922711
2011-01-01 02:50:00,18.16125950685507,0.49063640033623435,21.967242674921234,0.5871284307959709
2011-01-01 02:55:00,17.15276721661455,0.46284596787659477,22.066964335286443,0.5878562733632456
2011-01-01 03:00:00,17.44654418309922,0.4689119541281491,21.925230933763594,0.5826206050372351
2011-01-01 03:05:00,17.558546428612896,0.4686276397409376,21.793657365931466,0.5757214394746039
2011-01-01 03:10:00,17.39351034665422,0.46334781315357837,21.59236292623685,0.5694729500112549
2011-01-01 03:15:00,17.314370506822126,0.4668510106139925,21.577839602411096,0.5768813763168738
2011-01-01 03:20:00,17.650470226283517,0.48064728762263165,22.101532890834562,0.5970758198649952
2011-01-01 03:25:00,17.3044928416168,0.47091543515090634,22.00981733540858,0.5935777063522194
2011-01-01 03:30:00,16.943009174939288,0.4635677371749001,21.8584545716666,0.5932056124762043
2011-01-01 03:35:00,16.806998030769655,0.4595075303991009,21.856975290438278,0.5920329440175441
2011-01-01 03:40:00,17.16886819968711,0.4710421259980363,21.966817586526883,0.5978816489001638
2011-01-01 03:45:00,16.820614781444725,0.4623805460325314,22.102545421244965,0.6019316710358933
2011-01-01 03:50:00,17.176362736378525,0.4731483555163298,22.2633814445359,0.6068414888602606
2011-01-01 03:55:00,16.47646670837378,0.4503964542295974,22.18890775186259,0.599608174591435
2011-01-01 04:00:00,16.969351474728473,0.4613405891947606,22.18580802005569,0.5972360862353446
2011-01-01 04:05:00,16.806582881601837,0.46049182938571237,22.142914877878738,0.6010487575061205
2011-01-01 04:10:00,15.971246999662672,0.4363116571087759,22.064091315017645,0.5953821101779219
2011-01-01 04:15:00,17.485085928535213,0.4940573273140776,22.303254287097126,0.604044288108141
2011-01-01 04:20:00,16.633590893441813,0.4594771759256903,22.462995439713254,0.6140159166326465
2011-01-01 04:25:00,17.150328788549672,0.4745217870019495,22.462057839413056,0.6159573808552578
2011-01-01 04:30:00,16.86617960234133,0.4623304702566608,22.411400236255368,0.6079132327632393
2011-01-01 04:35:00,16.255672334721304,0.44615018903439346,22.389972661930717,0.6076588282044127
2011-01-01 04:40:00,15.875915227672794,0.43863637140204625,22.43250703887988,0.6120517967680956
2011-01-01 04:45:00,16.068323733699984,0.4411168468457834,22.433837949256272,0.6085355449020575
2011-01-01 04:50:00,16.348927952561514,0.4490196533602143,22.49124083944975,0.6099279488986884
2011-01-01 04:55:00,16.749006674443986,0.4590808355013065,22.557303592711143,0.6111643458651428
2011-01-01 05:00:00,16.702026403014855,0.4592333925219151,22.636047527761384,0.6150467646484896
2011-01-01 05:05:00,16.427086274433474,0.45309060421248015,22.653356537212925,0.6172777590818698
2011-01-01 05:10:00,17.736064735314276,0.49025850004159877,22.871020167126925,0.6253969917245454
2011-01-01 05:15:00,16.289657426257662,0.45224238079427986,23.051044893734243,0.6310228307930565
2011-01-01 05:20:00,16.950516524180575,0.47082022714794525,23.09801657483472,0.6332209744156386
2011-01-01 05:25:00,16.356920172594304,0.4541116979802649,23.076276723504364,0.6314499772960682
2011-01-01 05:30:00,17.234831729646896,0.4791658923692227,23.1566767478077,0.635676140375831
2011-01-01 05:35:00,16.83119055349693,0.46950587653330106,23.261827115817677,0.640737520033379
2011-01-01 05:40:00,16.384150052832652,0.4544137702617439,23.108453411804334,0.6326007475613034
2011-01-01 05:45:00,15.630770015701287,0.4339677630426993,23.02465686784865,0.6304030196782867
2011-01-01 05:50:00,16.40720705118144,0.4571838382977214,22.9921529912483,0.6316982931022386
2011-01-01 05:55:00,16.54774577604542,0.46118687374806444,22.950830480661967,0.63199084909715
2011-01-01 06:00:00,17.22927660876179,0.48121565534887734,22.97117226294663,0.6350040811337488
2011-01-01 06:05:00,16.457585168224497,0.4600075845447155,23.017462959043257,0.6371961701203166
2011-01-01 06:10:00,15.554036210818694,0.4342962751189582,22.776350721262872,0.628179875135638
2011-01-01 06:15:00,14.48724941357268,0.4029543731976049,22.6522672484355,0.6204899980815661
2011-01-01 06:20:00,14.77385351096093,0.4122612092947832,22.757775675993138,0.6254138967398566
2011-01-01 06:25:00,15.299983192410666,0.42335415016246986,22.672356956093328,0.6192809452785747
2011-01-01 06:30:00,15.579661504974036,0.430901591756618,22.72109518700264,0.6204736442365407
2011-01-01 06:35:00,15.57958246005784,0.43172742796350067,22.83423772651226,0.6250742450684493
2011-01-01 06:40:00,15.68484084811453,0.4331750140226639,22.72284393974167,0.6204512368723359
2011-01-01 06:45:00,15.337001865575973,0.4232354759168063,22.66983900958495,0.6177358718668913
2011-01-01 06:50:00,16.564792787867454,0.45568469891397645,22.737483687479575,0.6195984399701333
2011-01-01 06:55:00,16.390780481141405,0.45023438687271033,22.70276620672227,0.6180079609536924
2011-01-01 07:00:00,16.607674030539865,0.4546753896745112,22.69008313443578,0.6160148173613569
2011-01-01 07:05:00,16.953065071480136,0.46215550316934095,22.664026984007435,0.6128127582386849
2011-01-01 07:10:00,16.289944760456265,0.441473253730203,22.64566755738754,0.6073786617104524
2011-01-01 07:15:00,15.750990230076406,0.429974055560538,22.654754089135658,0.6112761248298147
2011-01-01 07:20:00,16.308569850466228,0.44747826386821005,22.787982921032995,0.6181212766275129
2011-01-01 07:25:00,17.00457203063517,0.4695822996760553,22.94346311441243,0.6278314135305816
2011-01-01 07:30:00,17.63518562372866,0.4885789651146917,23.004256383542998,0.6323762930058091
2011-01-01 07:35:00,17.957918356144543,0.4959890102281147,23.168918322537348,0.6354824321085856
2011-01-01 07:40:00,18.17369895875017,0.5016484474649234,23.127146438002285,0.6344354379935567
2011-01-01 07:45:00,19.52182651706516,0.544367359675804,22.544140533817693,0.6273727486193045
2011-01-01 07:50:00,19.861641375300117,0.5542684727292609,21.755263068769175,0.6067819490263554
2011-01-01 07:55:00,19.329339563994576,0.5402445349041296,21.71227400019325,0.6063350180553921
2011-01-01 08:00:00,19.75068796042934,0.5524661869842706,21.72998405119874,0.6075410028193742
2011-01-01 08:05:00,19.01611369811676,0.5325617899374903,21.79469611559382,0.6093659223598551
2011-01-01 08:10:00,19.295266031080335,0.5400796084920241,21.765302325585033,0.6082520820524451
2011-01-01 08:15:00,18.820916565993343,0.5283830513548846,21.843927187914783,0.6118099910206248
2011-01-01 08:20:00,18.635183645591923,0.5241937236207026,21.981074940630847,0.6161013638612914
2011-01-01 08:25:00,18.293070633201197,0.5155825684766093,22.096716160422503,0.6197615433298971
2011-01-01 08:30:00,18.598241672971273,0.5248031449314752,22.237171046804143,0.6244202354200143
2011-01-01 08:35:00,18.415116521869162,0.5192277474547762,22.205321282158696,0.6230696707800959
2011-01-01 08:40:00,18.8392743360365,0.5233200187220071,21.73197398099865,0.6015080910293804
2011-01-01 08:45:00,18.319785166670837,0.5031240407539969,21.420808974631516,0.5861770872085814
2011-01-01 08:50:00,19.030922929067458,0.5290841769039972,21.36126649227399,0.592335532642419
2011-01-01 08:55:00,18.9972172137084,0.5325372767922274,22.385808659401256,0.6259038914231057
2011-01-01 09:00:00,21.176579453395945,0.5923098851764013,21.99531440180239,0.6147255099549586
2011-01-01 09:05:00,21.877268159868112,0.6110493241078984,21.80973423223456,0.6094024063889879
2011-01-01 09:10:00,19.778454285359977,0.5467487346908164,21.541539467349438,0.594073510955489
2011-01-01 09:15:00,18.580093840921784,0.5120666623990091,21.5018294166625,0.5898597130095529
2011-01-01 09:20:00,17.54228995634712,0.4812956512968143,21.308284453104157,0.5803308780787706
2011-01-01 09:25:00,17.68597844085551,0.4887127745385263,21.549398939263202,0.5908927049416772
2011-01-01 09:30:00,18.690670174319727,0.5164702001406031,21.532117964373253,0.5915762492334173
2011-01-01 09:35:00,18.70343078637705,0.5181921338278149,21.6559380067131,0.5966898164702078
2011-01-01 09:40:00,18.414368572950014,0.5087791832634746,21.598824972697415,0.5931398153336855
2011-01-01 09:45:00,17.972548192454067,0.49688626701901467,21.569226733662212,0.5931592330942793
